,symbol,hmdb_id,name
17791,ATP7A,HMDB0001448,Sulfate
17814,ABCA2,HMDB0001448,Sulfate
17816,ESR2,HMDB0001448,Sulfate
17840,ERBB4,HMDB0001448,Sulfate
17842,ABCA9,HMDB0001448,Sulfate
17856,NR3C2,HMDB0001448,Sulfate
17862,NPR2,HMDB0001448,Sulfate
17870,ADGRL1,HMDB0001448,Sulfate
17875,ACVR2B,HMDB0001448,Sulfate
17882,CLCN1,HMDB0001448,Sulfate
17884,FGFR3,HMDB0001448,Sulfate
17908,IL21R,HMDB0001448,Sulfate
17918,EPHA3,HMDB0001448,Sulfate
17964,SLC8A1,HMDB0001448,Sulfate
17965,ADGRG3,HMDB0001448,Sulfate
17969,CLCNKA,HMDB0001448,Sulfate
17970,ATP11C,HMDB0001448,Sulfate
17973,GRIN2A,HMDB0001448,Sulfate
17978,ATP6V0A2,HMDB0001448,Sulfate
17981,EPHB3,HMDB0001448,Sulfate
18003,ATP6V0C,HMDB0001448,Sulfate
18076,PGR,HMDB0001448,Sulfate
18115,ADGRL2,HMDB0001448,Sulfate
18129,ATP11B,HMDB0001448,Sulfate
18250,ADGRE1,HMDB0001448,Sulfate
18301,ADGRF3,HMDB0001448,Sulfate
18323,IL7R,HMDB0001448,Sulfate
18324,GRM5,HMDB0001448,Sulfate
18335,ADRB2,HMDB0001448,Sulfate
18339,ATP6V1E2,HMDB0001448,Sulfate
18348,INSR,HMDB0001448,Sulfate
18375,ATP6V1G2,HMDB0001448,Sulfate
18382,ABCA3,HMDB0001448,Sulfate
18389,NLRP4,HMDB0001448,Sulfate
18392,AXL,HMDB0001448,Sulfate
18463,TNFRSF21,HMDB0001448,Sulfate
18464,TLR3,HMDB0001448,Sulfate
18469,GUCY1A1,HMDB0001448,Sulfate
18473,MST1R,HMDB0001448,Sulfate
18480,RHO,HMDB0001448,Sulfate
18493,ATP1A1,HMDB0001448,Sulfate
18514,GRIN2C,HMDB0001448,Sulfate
18525,ADGRG5,HMDB0001448,Sulfate
18533,IL10RB,HMDB0001448,Sulfate
18541,KIT,HMDB0001448,Sulfate
18548,PPARG,HMDB0001448,Sulfate
18562,CSF1R,HMDB0001448,Sulfate
18578,ATP8B4,HMDB0001448,Sulfate
18580,ABCA6,HMDB0001448,Sulfate
18588,ADGRF4,HMDB0001448,Sulfate
18594,GRM1,HMDB0001448,Sulfate
18596,GRIA4,HMDB0001448,Sulfate
18600,ATP5F1A,HMDB0001448,Sulfate
18607,ATP6V1G3,HMDB0001448,Sulfate
18627,NTRK2,HMDB0001448,Sulfate
18635,EGFR,HMDB0001448,Sulfate
18647,EPHA5,HMDB0001448,Sulfate
18650,ATP6V1A,HMDB0001448,Sulfate
18651,ADGRG7,HMDB0001448,Sulfate
18656,ABCA12,HMDB0001448,Sulfate
18663,ABCG8,HMDB0001448,Sulfate
18665,ATP6V1C2,HMDB0001448,Sulfate
18687,ERBB2,HMDB0001448,Sulfate
18694,ABCA10,HMDB0001448,Sulfate
18695,ABCA8,HMDB0001448,Sulfate
18718,ERBB3,HMDB0001448,Sulfate
18722,SLC15A4,HMDB0001448,Sulfate
18738,TCIRG1,HMDB0001448,Sulfate
18740,CLCN2,HMDB0001448,Sulfate
18750,ADGRF5,HMDB0001448,Sulfate
18756,ABCB6,HMDB0001448,Sulfate
18762,NPR3,HMDB0001448,Sulfate
18780,ATP6V0A1,HMDB0001448,Sulfate
18782,THRA,HMDB0001448,Sulfate
18788,SLC30A9,HMDB0001448,Sulfate
18790,GLRB,HMDB0001448,Sulfate
18791,GRIA2,HMDB0001448,Sulfate
18792,GUCY1B1,HMDB0001448,Sulfate
18804,FCER2,HMDB0001448,Sulfate
18824,ACVR1,HMDB0001448,Sulfate
18834,GRIN2D,HMDB0001448,Sulfate
18842,ABCA7,HMDB0001448,Sulfate
18855,ATP4A,HMDB0001448,Sulfate
18860,ATP2C2,HMDB0001448,Sulfate
18861,ITGA2B,HMDB0001448,Sulfate
18876,ATP5F1B,HMDB0001448,Sulfate
18897,ADGRD1,HMDB0001448,Sulfate
18900,CLCN3,HMDB0001448,Sulfate
18912,GUCY2C,HMDB0001448,Sulfate
18914,ITGAV,HMDB0001448,Sulfate
18923,SLC3A1,HMDB0001448,Sulfate
19007,GUCY2D,HMDB0001448,Sulfate
19022,ATP6V0A4,HMDB0001448,Sulfate
19026,ADGRE3,HMDB0001448,Sulfate
19027,ABCB7,HMDB0001448,Sulfate
19029,ATP6V1E1,HMDB0001448,Sulfate
19043,DHX58,HMDB0001448,Sulfate
19100,ATP5F1E,HMDB0001448,Sulfate
19103,ATP7B,HMDB0001448,Sulfate
19104,ADGRE5,HMDB0001448,Sulfate
19111,ACVR2A,HMDB0001448,Sulfate
19135,SLC8A2,HMDB0001448,Sulfate
19141,CLCN6,HMDB0001448,Sulfate
19144,GRIN3B,HMDB0001448,Sulfate
19165,GHR,HMDB0001448,Sulfate
19190,SLC15A3,HMDB0001448,Sulfate
19267,ATP12A,HMDB0001448,Sulfate
19270,TLR8,HMDB0001448,Sulfate
19271,GUCY2F,HMDB0001448,Sulfate
19311,ATP5F1D,HMDB0001448,Sulfate
19319,ESR1,HMDB0001448,Sulfate
19324,ITGB4,HMDB0001448,Sulfate
19338,EPHA8,HMDB0001448,Sulfate
19341,TNFRSF1A,HMDB0001448,Sulfate
19372,LTB4R2,HMDB0001452,Thromboxane A2
19373,LPAR2,HMDB0001452,Thromboxane A2
19374,QRFPR,HMDB0001452,Thromboxane A2
19375,ADRA1A,HMDB0001452,Thromboxane A2
19376,GRPR,HMDB0001452,Thromboxane A2
19377,ADRA1D,HMDB0001452,Thromboxane A2
19378,EDNRB,HMDB0001452,Thromboxane A2
19379,HCRTR1,HMDB0001452,Thromboxane A2
19380,OPN4,HMDB0001452,Thromboxane A2
19381,HCRTR2,HMDB0001452,Thromboxane A2
19382,PTGFR,HMDB0001452,Thromboxane A2
19383,LPAR3,HMDB0001452,Thromboxane A2
19384,NTSR1,HMDB0001452,Thromboxane A2
19385,NPSR1,HMDB0001452,Thromboxane A2
19386,LPAR1,HMDB0001452,Thromboxane A2
19387,CCKBR,HMDB0001452,Thromboxane A2
19388,OXTR,HMDB0001452,Thromboxane A2
19389,UTS2R,HMDB0001452,Thromboxane A2
19390,EDNRA,HMDB0001452,Thromboxane A2
19391,TRHR,HMDB0001452,Thromboxane A2
19392,NPFFR2,HMDB0001452,Thromboxane A2
19393,LTB4R,HMDB0001452,Thromboxane A2
19394,ADRA1B,HMDB0001452,Thromboxane A2
19395,NMUR1,HMDB0001452,Thromboxane A2
19396,PROKR1,HMDB0001452,Thromboxane A2
19397,NTSR2,HMDB0001452,Thromboxane A2
19398,AVPR1A,HMDB0001452,Thromboxane A2
19399,CCKAR,HMDB0001452,Thromboxane A2
19400,PTGER1,HMDB0001452,Thromboxane A2
19401,MCHR2,HMDB0001452,Thromboxane A2
19402,NPFFR1,HMDB0001452,Thromboxane A2
19403,HTR2C,HMDB0001452,Thromboxane A2
19404,AGTR1,HMDB0001452,Thromboxane A2
19405,GPR65,HMDB0001452,Thromboxane A2
19406,HTR2B,HMDB0001452,Thromboxane A2
19407,NMBR,HMDB0001452,Thromboxane A2
19408,NMUR2,HMDB0001452,Thromboxane A2
19409,MCHR1,HMDB0001452,Thromboxane A2
19410,GHSR,HMDB0001452,Thromboxane A2
19411,KISS1R,HMDB0001452,Thromboxane A2
19412,GNRHR,HMDB0001452,Thromboxane A2
19413,MLNR,HMDB0001452,Thromboxane A2
19414,PROKR2,HMDB0001452,Thromboxane A2
19415,BDKRB1,HMDB0001452,Thromboxane A2
19416,TBXA2R,HMDB0001452,Thromboxane A2
19422,LTB4R,HMDB0001509,20-Hydroxy-leukotriene B4
19431,NR3C1,HMDB0001547,Corticosterone
19432,NR3C2,HMDB0001547,Corticosterone
19433,CRHR2,HMDB0001547,Corticosterone
19468,AR,HMDB0001830,Progesterone
19470,NR3C2,HMDB0001830,Progesterone
19471,NR1I2,HMDB0001830,Progesterone
19472,PGR,HMDB0001830,Progesterone
19479,EGFR,HMDB0001830,Progesterone
19481,ABCG2,HMDB0001830,Progesterone
19485,ESR1,HMDB0001830,Progesterone
19491,ESR2,HMDB0001830,Progesterone
19492,OXTR,HMDB0001830,Progesterone
19506,NR3C1,HMDB0001830,Progesterone
19517,AR,HMDB0001852,all-trans-Retinoic acid
19523,RXRA,HMDB0001852,all-trans-Retinoic acid
19525,RARG,HMDB0001852,all-trans-Retinoic acid
19526,NR2F2,HMDB0001852,all-trans-Retinoic acid
19527,RIGI,HMDB0001852,all-trans-Retinoic acid
19530,RXRB,HMDB0001852,all-trans-Retinoic acid
19535,RXRG,HMDB0001852,all-trans-Retinoic acid
19536,RARB,HMDB0001852,all-trans-Retinoic acid
19541,RARA,HMDB0001852,all-trans-Retinoic acid
19545,NR1H3,HMDB0001852,all-trans-Retinoic acid
19546,RORB,HMDB0001852,all-trans-Retinoic acid
19549,NR1I3,HMDB0001852,all-trans-Retinoic acid
19550,RORC,HMDB0001852,all-trans-Retinoic acid
19552,PPARG,HMDB0001852,all-trans-Retinoic acid
19554,RORA,HMDB0001852,all-trans-Retinoic acid
19555,NR1H2,HMDB0001852,all-trans-Retinoic acid
19583,PPARG,HMDB0001893,alpha-Tocopherol
19601,ESR1,HMDB0001903,Calcitriol
19602,VDR,HMDB0001903,Calcitriol
19609,AR,HMDB0001903,Calcitriol
19612,RARB,HMDB0001903,Calcitriol
19615,PPARG,HMDB0001903,Calcitriol
19617,EGFR,HMDB0001903,Calcitriol
19618,ABCB1,HMDB0001903,Calcitriol
19623,NR1H4,HMDB0001903,Calcitriol
19624,NR6A1,HMDB0001903,Calcitriol
19625,RXRA,HMDB0001903,Calcitriol
19626,NR1H3,HMDB0001903,Calcitriol
19627,ESRRG,HMDB0001903,Calcitriol
19628,RARG,HMDB0001903,Calcitriol
19629,NR2F2,HMDB0001903,Calcitriol
19630,ESRRB,HMDB0001903,Calcitriol
19631,NR0B1,HMDB0001903,Calcitriol
19632,RXRB,HMDB0001903,Calcitriol
19633,NR2E1,HMDB0001903,Calcitriol
19634,NR1I3,HMDB0001903,Calcitriol
19635,RXRG,HMDB0001903,Calcitriol
19636,THRB,HMDB0001903,Calcitriol
19637,ESR2,HMDB0001903,Calcitriol
19638,NR3C2,HMDB0001903,Calcitriol
19639,NR1I2,HMDB0001903,Calcitriol
19640,NR2C1,HMDB0001903,Calcitriol
19641,NR2F1,HMDB0001903,Calcitriol
19642,PGR,HMDB0001903,Calcitriol
19643,NR2C2,HMDB0001903,Calcitriol
19644,PPARD,HMDB0001903,Calcitriol
19645,NR2F6,HMDB0001903,Calcitriol
19646,THRA,HMDB0001903,Calcitriol
19647,NR0B2,HMDB0001903,Calcitriol
19648,RARA,HMDB0001903,Calcitriol
19649,NR1H2,HMDB0001903,Calcitriol
19650,NR3C1,HMDB0001903,Calcitriol
19651,ESRRA,HMDB0001903,Calcitriol
19652,ABCG2,HMDB0001917,Digoxin
19654,RORC,HMDB0001917,Digoxin
19655,SLCO4C1,HMDB0001917,Digoxin
19656,ABCB1,HMDB0001917,Digoxin
19671,ESR2,HMDB0001926,17a-Ethynylestradiol
19675,ESR1,HMDB0001926,17a-Ethynylestradiol
19682,PGR,HMDB0001926,17a-Ethynylestradiol
19683,SLC6A4,HMDB0001926,17a-Ethynylestradiol
19716,PPARD,HMDB0001999,Eicosapentaenoic acid
19717,PPARG,HMDB0001999,Eicosapentaenoic acid
19720,FFAR4,HMDB0001999,Eicosapentaenoic acid
19734,CHRM4,HMDB0015304,Orphenadrine
19735,HRH1,HMDB0015304,Orphenadrine
19736,CHRM5,HMDB0015304,Orphenadrine
19738,CHRM2,HMDB0015304,Orphenadrine
19739,CHRM1,HMDB0015304,Orphenadrine
19740,CHRM3,HMDB0015304,Orphenadrine
19741,AR,HMDB0015316,Fluoxymesterone
19755,SLC7A11,HMDB0015343,Ceftriaxone
19756,SLC1A2,HMDB0015343,Ceftriaxone
19760,NR3C1,HMDB0015353,Budesonide
19761,PGR,HMDB0015353,Budesonide
19765,ERBB2,HMDB0015360,Paclitaxel
19768,ABCC10,HMDB0015360,Paclitaxel
19776,NR1I2,HMDB0015360,Paclitaxel
19780,EGFR,HMDB0015360,Paclitaxel
19784,SLC12A2,HMDB0015360,Paclitaxel
19789,ESR1,HMDB0015360,Paclitaxel
19823,ABCB1,HMDB0015362,Saquinavir
19825,NR3C2,HMDB0015364,Dexamethasone
19827,NR3C1,HMDB0015364,Dexamethasone
19842,EGFR,HMDB0015388,Lapatinib
19843,ERBB2,HMDB0015388,Lapatinib
19844,ERBB4,HMDB0015388,Lapatinib
19846,ERBB3,HMDB0015388,Lapatinib
19847,ESR1,HMDB0015388,Lapatinib
19852,NTRK1,HMDB0015397,Sunitinib
19855,FGFR2,HMDB0015397,Sunitinib
19865,ALK,HMDB0015397,Sunitinib
19871,MUSK,HMDB0015397,Sunitinib
19880,EPHA7,HMDB0015397,Sunitinib
19881,INSRR,HMDB0015397,Sunitinib
19892,RET,HMDB0015397,Sunitinib
19896,FGFR3,HMDB0015397,Sunitinib
19914,INSR,HMDB0015397,Sunitinib
19916,AXL,HMDB0015397,Sunitinib
19920,MERTK,HMDB0015397,Sunitinib
19923,KIT,HMDB0015397,Sunitinib
19924,CSF1R,HMDB0015397,Sunitinib
19925,FLT1,HMDB0015397,Sunitinib
19927,NTRK2,HMDB0015397,Sunitinib
19928,KDR,HMDB0015397,Sunitinib
19929,LTK,HMDB0015397,Sunitinib
19930,TYRO3,HMDB0015397,Sunitinib
19934,FLT4,HMDB0015397,Sunitinib
19935,PDGFRB,HMDB0015397,Sunitinib
19938,PDGFRA,HMDB0015397,Sunitinib
19939,FLT3,HMDB0015397,Sunitinib
19987,ESR1,HMDB0015446,Mestranol
19988,SLC6A4,HMDB0015446,Mestranol
19989,HTR1A,HMDB0015447,Penbutolol
19990,ATP1A1,HMDB0015468,Digitoxin
19991,ATP1A2,HMDB0015468,Digitoxin
19993,ATP4A,HMDB0015468,Digitoxin
19994,ATP12A,HMDB0015468,Digitoxin
19997,ADRB1,HMDB0015477,Clenbuterol
19998,ADRB3,HMDB0015477,Clenbuterol
19999,ADRB2,HMDB0015477,Clenbuterol
20000,SLC5A7,HMDB0015477,Clenbuterol
20001,NR3C1,HMDB0015480,Ciclesonide
20003,AR,HMDB0015489,Testosterone Propionate
20005,DRD3,HMDB0015558,Pipotiazine
20006,DRD2,HMDB0015558,Pipotiazine
20007,DRD3,HMDB0015559,Thioproperazine
20008,DRD4,HMDB0015559,Thioproperazine
20009,DRD2,HMDB0015559,Thioproperazine
20010,DRD2,HMDB0015560,Thiothixene
20011,DRD4,HMDB0015560,Thiothixene
20012,VDR,HMDB0015567,Calcipotriol
20069,HTR1B,HMDB0015640,Xylometazoline
20070,HTR1A,HMDB0015640,Xylometazoline
20071,ADRA2C,HMDB0015640,Xylometazoline
20072,ADRA1A,HMDB0015640,Xylometazoline
20073,ADRA2A,HMDB0015640,Xylometazoline
20075,AR,HMDB0015655,Methyltestosterone
20180,VDR,HMDB0003550,Calcidiol
20191,NR3C2,HMDB0004031,11beta-Hydroxyprogesterone
20193,GPR55,HMDB0004080,Anandamide
20194,CNR2,HMDB0004080,Anandamide
20195,CNR1,HMDB0004080,Anandamide
20202,CNR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20203,CNR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20204,CCR3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20205,OPRM1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20206,CXCR4,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20207,ADRA2C,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20208,LPAR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20209,GPR55,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20210,DRD3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20211,NPY4R,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20212,AGTR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20213,LPAR3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20214,HTR1B,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20215,NPBWR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20217,RXFP4,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20218,DRD2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20219,NPY1R,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20220,LPAR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20221,CCR9,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20222,SSTR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20223,PTGER3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20224,HRH3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20225,NPY5R,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20226,OPRL1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20227,CCR4,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20228,NPY2R,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20229,GALR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20230,RXFP3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20231,HTR1F,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20232,HTR1A,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20233,ADORA1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20234,HTR1E,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20235,NMUR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20236,CXCR6,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20237,GALR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20238,CCR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20239,SSTR5,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20240,CCR5,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20241,HTR5A,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20242,MCHR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20243,ADRA2A,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20244,ACKR3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20245,SSTR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20246,OPRK1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20247,APLNR,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20248,HRH4,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20249,NMUR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20250,SSTR4,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20251,GALR3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20252,MCHR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20253,OPRD1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20254,BDKRB1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20255,DRD4,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
20257,PPARG,HMDB0004667,13-HODE
20258,RXRA,HMDB0004667,13-HODE
20264,BMPR2,HMDB0005007,Simvastatin
20273,ABCB1,HMDB0005007,Simvastatin
20288,NR3C1,HMDB0005036,Fluticasone propionate
20291,PPARG,HMDB0005079,"15-Deoxy-d-12,14-PGJ2"
20296,TAS1R2,HMDB0029723,Saccharin
20298,TAS1R3,HMDB0029723,Saccharin
20307,GPR31,HMDB0006111,12-HETE
20357,SLC6A5,HMDB0030396,(±)-Tryptophan
20366,ABCB5,HMDB0030396,(±)-Tryptophan
20382,SLC6A9,HMDB0030396,(±)-Tryptophan
20384,SLC6A12,HMDB0030396,(±)-Tryptophan
20388,SLC6A20,HMDB0030396,(±)-Tryptophan
20391,TAS1R3,HMDB0030396,(±)-Tryptophan
20394,SLC6A13,HMDB0030396,(±)-Tryptophan
20395,SLC6A16,HMDB0030396,(±)-Tryptophan
20396,SLC6A17,HMDB0030396,(±)-Tryptophan
20399,SLC6A18,HMDB0030396,(±)-Tryptophan
20407,SLC6A19,HMDB0030396,(±)-Tryptophan
20418,SLC6A1,HMDB0030396,(±)-Tryptophan
20425,SLC6A3,HMDB0030396,(±)-Tryptophan
20426,SLC6A15,HMDB0030396,(±)-Tryptophan
20427,ABCB1,HMDB0030396,(±)-Tryptophan
20428,ABCB4,HMDB0030396,(±)-Tryptophan
20432,SLC6A4,HMDB0030396,(±)-Tryptophan
20439,SLC6A11,HMDB0030396,(±)-Tryptophan
20440,SLC6A8,HMDB0030396,(±)-Tryptophan
20447,SLC6A7,HMDB0030396,(±)-Tryptophan
20453,SLC6A2,HMDB0030396,(±)-Tryptophan
20460,LPAR1,HMDB0007853,LysoPA(16:0/0:0)
20464,LPAR5,HMDB0007853,LysoPA(16:0/0:0)
20469,SLC25A4,HMDB0008036,PC(18:0/18:0)
20470,ATP2A2,HMDB0008036,PC(18:0/18:0)
20471,SLC25A6,HMDB0008036,PC(18:0/18:0)
20475,SLC25A5,HMDB0008036,PC(18:0/18:0)
20476,ATP1A4,HMDB0008036,PC(18:0/18:0)
20477,ATP1B1,HMDB0008036,PC(18:0/18:0)
20479,ATP1A2,HMDB0008036,PC(18:0/18:0)
20480,ATP2A3,HMDB0008036,PC(18:0/18:0)
20481,ATP2A1,HMDB0008036,PC(18:0/18:0)
20482,ATP4B,HMDB0008036,PC(18:0/18:0)
20486,ATP1A1,HMDB0008036,PC(18:0/18:0)
20487,FXYD2,HMDB0008036,PC(18:0/18:0)
20489,ATP1B3,HMDB0008036,PC(18:0/18:0)
20490,SLC25A31,HMDB0008036,PC(18:0/18:0)
20493,ATP4A,HMDB0008036,PC(18:0/18:0)
20494,ATP2C2,HMDB0008036,PC(18:0/18:0)
20495,ATP1B2,HMDB0008036,PC(18:0/18:0)
20497,ATP12A,HMDB0008036,PC(18:0/18:0)
20525,ATP2A2,HMDB0008899,PE(15:0/20:0)
20526,SLC10A5,HMDB0008899,PE(15:0/20:0)
20527,ATP1A4,HMDB0008899,PE(15:0/20:0)
20528,ATP1A2,HMDB0008899,PE(15:0/20:0)
20529,ATP2A3,HMDB0008899,PE(15:0/20:0)
20531,ATP13A1,HMDB0008899,PE(15:0/20:0)
20532,ATP2A1,HMDB0008899,PE(15:0/20:0)
20533,ATP10A,HMDB0008899,PE(15:0/20:0)
20534,SLC10A7,HMDB0008899,PE(15:0/20:0)
20535,ATP11C,HMDB0008899,PE(15:0/20:0)
20536,ATP11B,HMDB0008899,PE(15:0/20:0)
20537,ATP1A1,HMDB0008899,PE(15:0/20:0)
20538,ATP8B4,HMDB0008899,PE(15:0/20:0)
20539,SLC10A6,HMDB0008899,PE(15:0/20:0)
20540,SLC10A4,HMDB0008899,PE(15:0/20:0)
20541,SLC10A3,HMDB0008899,PE(15:0/20:0)
20542,ATP4A,HMDB0008899,PE(15:0/20:0)
20543,ATP2C2,HMDB0008899,PE(15:0/20:0)
20544,SLC10A2,HMDB0008899,PE(15:0/20:0)
20545,ATP12A,HMDB0008899,PE(15:0/20:0)
20547,SLC10A1,HMDB0008899,PE(15:0/20:0)
20549,NR5A1,HMDB0008923,PE(16:0/16:0)
20554,RHO,HMDB0008923,PE(16:0/16:0)
20579,AQP4,HMDB0008991,PE(18:0/18:0)
20591,AQP6,HMDB0008991,PE(18:0/18:0)
20593,AQP1,HMDB0008991,PE(18:0/18:0)
20598,AQP5,HMDB0008991,PE(18:0/18:0)
20610,AQP8,HMDB0008991,PE(18:0/18:0)
20613,AQP2,HMDB0008991,PE(18:0/18:0)
20640,TLR6,HMDB0010572,PG(16:0/18:0)
20641,TLR7,HMDB0010572,PG(16:0/18:0)
20642,TLR4,HMDB0010572,PG(16:0/18:0)
20643,TLR1,HMDB0010572,PG(16:0/18:0)
20644,TLR9,HMDB0010572,PG(16:0/18:0)
20645,TLR10,HMDB0010572,PG(16:0/18:0)
20646,TLR3,HMDB0010572,PG(16:0/18:0)
20647,TLR2,HMDB0010572,PG(16:0/18:0)
20650,TLR8,HMDB0010572,PG(16:0/18:0)
20730,SLC15A2,HMDB0011567,MG(18:1(9Z)/0:0/0:0)
20731,SLC15A1,HMDB0011567,MG(18:1(9Z)/0:0/0:0)
20733,SLC15A4,HMDB0011567,MG(18:1(9Z)/0:0/0:0)
20734,SLC15A3,HMDB0011567,MG(18:1(9Z)/0:0/0:0)
20735,SLC8B1,HMDB0011567,MG(18:1(9Z)/0:0/0:0)
20749,ATP1A4,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20750,ATP1B1,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20751,ATP1A2,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20752,ATP4B,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20753,ATP1A1,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20754,FXYD2,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20755,ATP1B3,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20756,ATP4A,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20757,ATP1B2,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20758,ATP12A,HMDB0012390,PS(18:1(9Z)/18:1(9Z))
20762,SLC6A4,HMDB0014021,N-Desmethylcitalopram
20773,ATP8A1,HMDB0014291,Phosphatidylserine
20776,AGTR2,HMDB0014323,Valsartan
20777,AGTR1,HMDB0014323,Valsartan
20780,NR3C1,HMDB0014326,Flunisolide
20783,HTR7,HMDB0014328,Amphetamine
20784,GRIA1,HMDB0014328,Amphetamine
20785,SLC6A3,HMDB0014328,Amphetamine
20786,SLC6A2,HMDB0014328,Amphetamine
20787,DRD2,HMDB0014328,Amphetamine
20789,TAAR1,HMDB0014328,Amphetamine
20790,SLC6A4,HMDB0014328,Amphetamine
20791,RARB,HMDB0014355,Adapalene
20803,ABCB1,HMDB0014372,Lovastatin
20804,ITGAL,HMDB0014372,Lovastatin
20817,ABCG2,HMDB0014400,Diethylstilbestrol
20819,SLC2A1,HMDB0014400,Diethylstilbestrol
